MagCAPShock,IF_thresh_r,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.04,0.28,51.0,1.0,1.0,216.7555295107391,528.3438348262264,-0.04
-0.03,0.28,51.0,1.0,1.0,210.0073440571065,567.7368461650206,-0.03
-0.02,0.28,51.0,1.0,1.0,219.76896582578755,535.2767972908232,-0.02
-0.01,0.28,51.0,1.0,1.0,221.77805499439435,541.9840813227905,-0.01
0.0,0.28,51.0,1.0,1.0,213.12656655683102,556.8635856424881,0.0
-1.0,0.3,51.0,1.0,1.0,194.6434010072179,564.212328445835,-1.0
-0.99,0.3,51.0,1.0,1.0,195.15097046485835,558.8319695890182,-0.99
-0.98,0.3,51.0,1.0,1.0,195.01451733352565,562.6479444186185,-0.98
-0.97,0.3,51.0,1.0,1.0,194.88494021969416,567.9528598131403,-0.97
-0.96,0.3,51.0,1.0,1.0,195.1997408870107,572.9128865928294,-0.96
-0.95,0.3,51.0,1.0,1.0,195.2952350509131,577.3231143662356,-0.95
-0.94,0.3,51.0,1.0,1.0,195.19603284128735,581.2416504785247,-0.94
-0.93,0.3,51.0,1.0,1.0,195.13468690043211,581.8472366266644,-0.93
-0.92,0.3,51.0,1.0,1.0,195.0957845479508,580.4114427821171,-0.92
-0.91,0.3,51.0,1.0,1.0,195.0665414222661,578.9312119077292,-0.91
-0.9,0.3,51.0,1.0,1.0,195.08785399936653,577.4046984427183,-0.9
-0.89,0.3,51.0,1.0,1.0,195.21260322937758,575.8300922096081,-0.89
-0.88,0.3,51.0,1.0,1.0,195.33388648169839,574.2060306961538,-0.88
-0.87,0.3,51.0,1.0,1.0,195.44119102490774,572.5331586560304,-0.87
-0.86,0.3,51.0,1.0,1.0,195.5313423752088,570.8188312371619,-0.86
-0.85,0.3,51.0,1.0,1.0,195.5987291028655,569.0904585402933,-0.85
-0.84,0.3,51.0,1.0,1.0,195.7424133747215,561.7091708539473,-0.84
-0.83,0.3,51.0,1.0,1.0,195.98785302983947,546.582594572781,-0.83
-0.82,0.3,51.0,1.0,1.0,196.1852444332126,528.3838904898748,-0.82
-0.81,0.3,51.0,1.0,1.0,196.18947660835155,520.3360995346745,-0.81
-0.8,0.3,51.0,1.0,1.0,195.86864409790007,543.9116598157271,-0.8
-0.79,0.3,51.0,1.0,1.0,196.22566143656,552.934586878983,-0.79
-0.78,0.3,51.0,1.0,1.0,195.95461047499043,556.5941887446959,-0.78
-0.77,0.3,51.0,1.0,1.0,196.50799778721523,565.1608254663005,-0.77
-0.76,0.3,51.0,1.0,1.0,196.59352012930762,556.5109704548133,-0.76
-0.75,0.3,51.0,1.0,1.0,196.58873782006603,559.1178647041858,-0.75
-0.74,0.3,51.0,1.0,1.0,196.48746444465536,565.6555209796592,-0.74
-0.73,0.3,51.0,1.0,1.0,196.51681783157701,560.0084009056661,-0.73
-0.72,0.3,51.0,1.0,1.0,196.57726077669295,551.6317161500903,-0.72
-0.71,0.3,51.0,1.0,1.0,196.56847991332612,546.0347148006848,-0.71
-0.7,0.3,51.0,1.0,1.0,196.69941441129185,543.3499601736337,-0.7
-0.69,0.3,51.0,1.0,1.0,196.71199153626608,541.034124561432,-0.69
-0.68,0.3,51.0,1.0,1.0,196.83710718183343,539.048903987103,-0.68
-0.67,0.3,51.0,1.0,1.0,196.83558022369618,537.317909114232,-0.67
-0.66,0.3,51.0,1.0,1.0,196.98130275794148,535.7877069436832,-0.66
-0.65,0.3,51.0,1.0,1.0,197.0433972459684,534.429203432276,-0.65
-0.64,0.3,51.0,1.0,1.0,197.09775153773685,533.2285654122661,-0.64
-0.63,0.3,51.0,1.0,1.0,197.14566344379998,532.1796677150729,-0.63
-0.62,0.3,51.0,1.0,1.0,197.2134340756818,531.2786652074541,-0.62
-0.61,0.3,51.0,1.0,1.0,197.33067797117533,530.5203423377334,-0.61
-0.6,0.3,51.0,1.0,1.0,197.37648670337504,529.8948325651336,-0.6
-0.59,0.3,51.0,1.0,1.0,197.43620420821938,529.3882133744107,-0.59
-0.58,0.3,51.0,1.0,1.0,197.5622783014183,528.9821782370793,-0.58
-0.57,0.3,51.0,1.0,1.0,197.6137312462443,528.6562065579592,-0.57
-0.56,0.3,51.0,1.0,1.0,197.70538752033465,528.3898406091553,-0.56
-0.55,0.3,51.0,1.0,1.0,197.7989914320089,528.1646310294626,-0.55
-0.54,0.3,51.0,1.0,1.0,197.88635295657053,527.9653933174004,-0.54
-0.53,0.3,51.0,1.0,1.0,197.97847718369806,527.7807053155093,-0.53
-0.52,0.3,51.0,1.0,1.0,198.09611454656238,527.6027880543561,-0.52
-0.51,0.3,51.0,1.0,1.0,198.18914301797676,527.4269964739875,-0.51
-0.5,0.3,51.0,1.0,1.0,198.22438544250448,527.2511359826199,-0.5
-0.49,0.3,51.0,1.0,1.0,198.26016881647348,527.0747647578227,-0.49
-0.48,0.3,51.0,1.0,1.0,198.29647969682603,526.8985778819323,-0.48
-0.47,0.3,51.0,1.0,1.0,198.33333372457622,526.7239180308733,-0.47
-0.46,0.3,51.0,1.0,1.0,198.37077687323827,526.552427348707,-0.46
-0.45,0.3,51.0,1.0,1.0,198.40149613391796,526.4523637881251,-0.45
-0.44,0.3,51.0,1.0,1.0,198.42677410866256,526.4067482182384,-0.44
-0.43,0.3,51.0,1.0,1.0,198.46666959962914,526.2358630394564,-0.43
-0.42,0.3,51.0,1.0,1.0,198.50698799601437,526.0838116715473,-0.42
-0.41,0.3,51.0,1.0,1.0,198.54770562599398,525.9488314500761,-0.41
-0.4,0.3,51.0,1.0,1.0,198.5888094103593,525.8293221900857,-0.4
-0.39,0.3,51.0,1.0,1.0,198.63029288168966,525.7238394901784,-0.39
-0.38,0.3,51.0,1.0,1.0,198.6720961972604,525.6310875217166,-0.38
-0.37,0.3,51.0,1.0,1.0,198.71427847944778,525.5499115904511,-0.37
-0.36,0.3,51.0,1.0,1.0,198.75686328803778,525.4792907083971,-0.36
-0.35,0.3,51.0,1.0,1.0,198.79989067139863,525.4182372983387,-0.35
-0.34,0.3,51.0,1.0,1.0,198.84344832341128,525.3659758105972,-0.34
-0.33,0.3,51.0,1.0,1.0,198.88777985604293,525.32195155487,-0.33
-0.32,0.3,51.0,1.0,1.0,198.93212338252897,525.2856348399591,-0.32
-0.31,0.3,51.0,1.0,1.0,198.96942343717456,525.2565505377459,-0.31
-0.3,0.3,51.0,1.0,1.0,199.0053191773256,525.2343283345153,-0.3
-0.29,0.3,51.0,1.0,1.0,199.04161463415147,525.2187164732723,-0.29
-0.28,0.3,51.0,1.0,1.0,199.07824910424836,525.2095486120329,-0.28
-0.27,0.3,51.0,1.0,1.0,199.11522366335413,525.2067451348163,-0.27
-0.26,0.3,51.0,1.0,1.0,199.15263966048013,525.2103092986407,-0.26
-0.25,0.3,51.0,1.0,1.0,199.1908205527528,525.2203471787033,-0.25
-0.24,0.3,51.0,1.0,1.0,199.22836774337446,525.2370450213958,-0.24
-0.23,0.3,51.0,1.0,1.0,199.25913382880302,525.2606751513139,-0.23
-0.22,0.3,51.0,1.0,1.0,199.2913400159356,525.2915907415882,-0.22
-0.21,0.3,51.0,1.0,1.0,199.32466696403222,525.3302471336401,-0.21
-0.2,0.3,51.0,1.0,1.0,199.35879850116996,525.3771952153277,-0.2
-0.19,0.3,51.0,1.0,1.0,199.39338228688035,525.4330856795367,-0.19
-0.18,0.3,51.0,1.0,1.0,199.4280551200167,525.4986737317568,-0.18
-0.17,0.3,51.0,1.0,1.0,199.46256575947922,525.5748243435013,-0.17
-0.16,0.3,51.0,1.0,1.0,199.49698153257336,525.6625195571175,-0.16
-0.15,0.3,51.0,1.0,1.0,200.33065730651876,541.1185639983521,-0.15
-0.14,0.3,51.0,1.0,1.0,202.38345776124947,591.7823373738906,-0.14
-0.13,0.3,51.0,1.0,1.0,205.22398658369443,553.4622064491643,-0.13
-0.12,0.3,51.0,1.0,1.0,205.18866539510634,536.6691452332894,-0.12
-0.11,0.3,51.0,1.0,1.0,206.1874148328636,527.4330694724542,-0.11
-0.1,0.3,51.0,1.0,1.0,208.51460087163093,551.4535694476332,-0.1
-0.09,0.3,51.0,1.0,1.0,210.93582821153822,537.1863121368452,-0.09
-0.08,0.3,51.0,1.0,1.0,211.82559682400677,519.034267093913,-0.08
-0.07,0.3,51.0,1.0,1.0,212.2742104893115,529.8042483627671,-0.07
-0.06,0.3,51.0,1.0,1.0,208.3274787965382,554.0205552727077,-0.06
-0.05,0.3,51.0,1.0,1.0,216.07028139789213,592.9094493596112,-0.05
-0.04,0.3,51.0,1.0,1.0,216.71672072953012,529.2965774419235,-0.04
-0.03,0.3,51.0,1.0,1.0,209.65298770580588,560.7959293312687,-0.03
-0.02,0.3,51.0,1.0,1.0,219.54000411952296,535.3443619728739,-0.02
-0.01,0.3,51.0,1.0,1.0,219.4165119260341,539.9241580260707,-0.01
0.0,0.3,51.0,1.0,1.0,213.5645290024202,557.041073692353,0.0
-1.0,0.32,51.0,1.0,1.0,194.6384651188355,562.586294231774,-1.0
-0.99,0.32,51.0,1.0,1.0,194.9723346294401,552.8096460611649,-0.99
-0.98,0.32,51.0,1.0,1.0,194.9535469563639,555.5607973071116,-0.98
-0.97,0.32,51.0,1.0,1.0,195.13695231144447,561.4161491463603,-0.97
-0.96,0.32,51.0,1.0,1.0,195.28888065553681,567.1970972353604,-0.96
-0.95,0.32,51.0,1.0,1.0,195.32970878619858,572.3811446058097,-0.95
-0.94,0.32,51.0,1.0,1.0,195.2169213852239,576.9427841991951,-0.94
-0.93,0.32,51.0,1.0,1.0,195.14987862719346,577.8577768376073,-0.93
-0.92,0.32,51.0,1.0,1.0,195.11014338600884,576.4053302963279,-0.92
-0.91,0.32,51.0,1.0,1.0,195.08092744936798,574.9002841092704,-0.91
-0.9,0.32,51.0,1.0,1.0,195.1146102428598,573.3415673245079,-0.9
-0.89,0.32,51.0,1.0,1.0,195.23901776167062,571.7282317952828,-0.89
-0.88,0.32,51.0,1.0,1.0,195.3557488185712,570.0598782502339,-0.88
-0.87,0.32,51.0,1.0,1.0,195.45658774635683,568.3385093432498,-0.87
-0.86,0.32,51.0,1.0,1.0,195.53742698329984,566.574278921631,-0.86
-0.85,0.32,51.0,1.0,1.0,195.59087935692236,564.8020241107137,-0.85
-0.84,0.32,51.0,1.0,1.0,195.78732251602028,552.6453222630045,-0.84
-0.83,0.32,51.0,1.0,1.0,196.01702180198353,534.6902594469027,-0.83
-0.82,0.32,51.0,1.0,1.0,196.20726806210718,518.3567254182315,-0.82
-0.81,0.32,51.0,1.0,1.0,196.03724355932025,533.7171017081439,-0.81
-0.8,0.32,51.0,1.0,1.0,196.11494501690083,554.1966821272649,-0.8
-0.79,0.32,51.0,1.0,1.0,196.32368293532355,557.1707602387725,-0.79
-0.78,0.32,51.0,1.0,1.0,196.36974736062848,567.4138849344407,-0.78
-0.77,0.32,51.0,1.0,1.0,196.53923584498546,554.8883217042862,-0.77
-0.76,0.32,51.0,1.0,1.0,196.56544757898197,557.2453089756746,-0.76
-0.75,0.32,51.0,1.0,1.0,196.42585547773024,562.923504955476,-0.75
-0.74,0.32,51.0,1.0,1.0,196.4108263207652,557.1475416563068,-0.74
-0.73,0.32,51.0,1.0,1.0,196.39328242717534,549.2255739419619,-0.73
-0.72,0.32,51.0,1.0,1.0,196.545746649882,544.524793340256,-0.72
-0.71,0.32,51.0,1.0,1.0,196.57092400296693,541.8880996980358,-0.71
-0.7,0.32,51.0,1.0,1.0,196.65583155249604,539.6210053387167,-0.7
-0.69,0.32,51.0,1.0,1.0,196.68930335917904,537.6640186963023,-0.69
-0.68,0.32,51.0,1.0,1.0,196.87706810299173,535.9399183856373,-0.68
-0.67,0.32,51.0,1.0,1.0,196.95091158655947,534.4018001730957,-0.67
-0.66,0.32,51.0,1.0,1.0,197.0052164738908,533.0292112250988,-0.66
-0.65,0.32,51.0,1.0,1.0,197.05237061638297,531.8182019882574,-0.65
-0.64,0.32,51.0,1.0,1.0,197.08634789601078,530.7736232400674,-0.64
-0.63,0.32,51.0,1.0,1.0,197.12150711858462,529.9026346799726,-0.63
-0.62,0.32,51.0,1.0,1.0,197.25473999390863,529.2091648931789,-0.62
-0.61,0.32,51.0,1.0,1.0,197.31350143923538,528.6889680163033,-0.61
-0.6,0.32,51.0,1.0,1.0,197.3609618260154,528.326895910932,-0.6
-0.59,0.32,51.0,1.0,1.0,197.4682481158178,528.0976428965247,-0.59
-0.58,0.32,51.0,1.0,1.0,197.5469699671898,527.9690149515584,-0.58
-0.57,0.32,51.0,1.0,1.0,197.60639021955168,527.9065621118032,-0.57
-0.56,0.32,51.0,1.0,1.0,197.7269110882743,527.8779994169394,-0.56
-0.55,0.32,51.0,1.0,1.0,197.79209275535788,527.8563189121354,-0.55
-0.54,0.32,51.0,1.0,1.0,197.90548086235816,527.821330038206,-0.54
-0.53,0.32,51.0,1.0,1.0,198.01204926670556,527.7597592031522,-0.53
-0.52,0.32,51.0,1.0,1.0,198.12416217841437,527.664585267368,-0.52
-0.51,0.32,51.0,1.0,1.0,198.15847578287216,527.5337816996158,-0.51
-0.5,0.32,51.0,1.0,1.0,198.1933267975213,527.3689618097119,-0.5
-0.49,0.32,51.0,1.0,1.0,198.2286488738539,527.1741306554951,-0.49
-0.48,0.32,51.0,1.0,1.0,198.26442571498458,526.9546534548689,-0.48
-0.47,0.32,51.0,1.0,1.0,198.30068824412638,526.7165483173459,-0.47
-0.46,0.32,51.0,1.0,1.0,198.33750854223416,526.4657686950084,-0.46
-0.45,0.32,51.0,1.0,1.0,198.3678959283156,526.3561238387998,-0.45
-0.44,0.32,51.0,1.0,1.0,198.39277996551752,526.2935577897608,-0.44
-0.43,0.32,51.0,1.0,1.0,198.43168407465905,525.9257449240458,-0.43
-0.42,0.32,51.0,1.0,1.0,198.4711757902968,525.5934411416843,-0.42
-0.41,0.32,51.0,1.0,1.0,198.51119634962336,525.293761795417,-0.41
-0.4,0.32,51.0,1.0,1.0,198.55169677567903,525.0239810068716,-0.4
-0.39,0.32,51.0,1.0,1.0,198.59263229147246,524.7815341079579,-0.39
-0.38,0.32,51.0,1.0,1.0,198.6339611982693,524.5640307083025,-0.38
-0.37,0.32,51.0,1.0,1.0,198.67510916991552,524.3692510077717,-0.37
-0.36,0.32,51.0,1.0,1.0,198.7144460049731,524.195133883281,-0.36
-0.35,0.32,51.0,1.0,1.0,198.75449223364532,524.0398078003889,-0.35
-0.34,0.32,51.0,1.0,1.0,198.7950104659683,523.9015494586467,-0.34
-0.33,0.32,51.0,1.0,1.0,198.83596723035618,523.7787913461963,-0.33
-0.32,0.32,51.0,1.0,1.0,198.8773316317185,523.6701154089008,-0.32
-0.31,0.32,51.0,1.0,1.0,198.91908636828592,523.5742462031835,-0.31
-0.3,0.32,51.0,1.0,1.0,198.9612223163732,523.4900438213489,-0.3
-0.29,0.32,51.0,1.0,1.0,199.003737387136,523.4164968113149,-0.29
-0.28,0.32,51.0,1.0,1.0,199.0466377655135,523.3527152737504,-0.28
-0.27,0.32,51.0,1.0,1.0,199.08994197176042,523.2979242842173,-0.27
-0.26,0.32,51.0,1.0,1.0,199.13369091023247,523.2514482802902,-0.26
-0.25,0.32,51.0,1.0,1.0,199.1779766494553,523.2125881923184,-0.25
-0.24,0.32,51.0,1.0,1.0,199.22307392935573,523.1810385659932,-0.24
-0.23,0.32,51.0,1.0,1.0,199.267532213534,523.1564621581699,-0.23
-0.22,0.32,51.0,1.0,1.0,199.3072168735772,523.138549351841,-0.22
-0.21,0.32,51.0,1.0,1.0,199.34369018258042,523.1270815024819,-0.21
-0.2,0.32,51.0,1.0,1.0,199.38057576758965,523.1219639656849,-0.2
-0.19,0.32,51.0,1.0,1.0,199.41780475022856,523.1231751087552,-0.19
-0.18,0.32,51.0,1.0,1.0,199.4553695026243,523.1307755635636,-0.18
-0.17,0.32,51.0,1.0,1.0,199.4933615283501,523.1449004237807,-0.17
-0.16,0.32,51.0,1.0,1.0,199.5320828272039,523.1657812561681,-0.16
-0.15,0.32,51.0,1.0,1.0,200.44207534209286,530.9283843411624,-0.15
-0.14,0.32,51.0,1.0,1.0,202.25018089264108,584.8042762203405,-0.14
-0.13,0.32,51.0,1.0,1.0,205.10171824978113,558.9227030705621,-0.13
-0.12,0.32,51.0,1.0,1.0,205.21718524026974,533.931928198271,-0.12
-0.11,0.32,51.0,1.0,1.0,206.31809492386824,524.1367730023676,-0.11
-0.1,0.32,51.0,1.0,1.0,208.22748552238906,561.4494095820789,-0.1
-0.09,0.32,51.0,1.0,1.0,209.61544045468403,542.3232401780873,-0.09
-0.08,0.32,51.0,1.0,1.0,211.75877136890938,508.45204777524066,-0.08
-0.07,0.32,51.0,1.0,1.0,212.02493563555052,532.8518691907929,-0.07
-0.06,0.32,51.0,1.0,1.0,212.832903883879,545.6874809173421,-0.06
-0.05,0.32,51.0,1.0,1.0,216.46436351341677,587.7948441422218,-0.05
-0.04,0.32,51.0,1.0,1.0,216.60829245295696,527.4921835697851,-0.04
-0.03,0.32,51.0,1.0,1.0,212.11132255688284,543.0845702038915,-0.03
-0.02,0.32,51.0,1.0,1.0,219.40901799873444,534.3337062625168,-0.02
-0.01,0.32,51.0,1.0,1.0,219.72606200212266,527.4524583283227,-0.01
0.0,0.32,51.0,1.0,1.0,213.70408723459383,558.6429797226334,0.0
-1.0,0.34,51.0,1.0,1.0,194.57732991866925,545.5705844764927,-1.0
-0.99,0.34,51.0,1.0,1.0,194.6459085028206,545.6991852798527,-0.99
-0.98,0.34,51.0,1.0,1.0,194.61980803989667,547.0082434691369,-0.98
-0.97,0.34,51.0,1.0,1.0,194.7819134477863,552.6349302525086,-0.97
-0.96,0.34,51.0,1.0,1.0,195.03681319052185,559.1112880265451,-0.96
-0.95,0.34,51.0,1.0,1.0,195.23255677551867,565.1398447448619,-0.95
-0.94,0.34,51.0,1.0,1.0,195.2594948470617,570.4895717338547,-0.94
-0.93,0.34,51.0,1.0,1.0,195.18213282710477,571.6722605321165,-0.93
-0.92,0.34,51.0,1.0,1.0,195.14020923762305,570.2130077233201,-0.92
-0.91,0.34,51.0,1.0,1.0,195.10960789135987,568.6928339640905,-0.91
-0.9,0.34,51.0,1.0,1.0,195.16567910807476,567.1119140656426,-0.9
-0.89,0.34,51.0,1.0,1.0,195.29162522674366,565.4706582999139,-0.89
-0.88,0.34,51.0,1.0,1.0,195.40291682237677,563.7702779800793,-0.88
-0.87,0.34,51.0,1.0,1.0,195.49605169706527,562.0154089790537,-0.87
-0.86,0.34,51.0,1.0,1.0,195.56553138047812,560.2223302565031,-0.86
-0.85,0.34,51.0,1.0,1.0,195.60124514626145,558.4425694013389,-0.85
-0.84,0.34,51.0,1.0,1.0,195.83582991314503,541.5847079170458,-0.84
-0.83,0.34,51.0,1.0,1.0,196.04224146245392,522.7234966327449,-0.83
-0.82,0.34,51.0,1.0,1.0,196.1600110686535,520.7520595515867,-0.82
-0.81,0.34,51.0,1.0,1.0,195.83308018777896,549.3169510545293,-0.81
-0.8,0.34,51.0,1.0,1.0,196.39762692685858,560.8160912354671,-0.8
-0.79,0.34,51.0,1.0,1.0,196.27333487513974,565.0998246622324,-0.79
-0.78,0.34,51.0,1.0,1.0,195.94731883229974,553.6374515534828,-0.78
-0.77,0.34,51.0,1.0,1.0,196.57321084346822,556.565550420529,-0.77
-0.76,0.34,51.0,1.0,1.0,196.46601013085663,559.8788735512759,-0.76
-0.75,0.34,51.0,1.0,1.0,196.38260945349046,552.7613282869959,-0.75
-0.74,0.34,51.0,1.0,1.0,196.34107675598722,545.1375568248784,-0.74
-0.73,0.34,51.0,1.0,1.0,196.43503672508876,541.7121873358184,-0.73
-0.72,0.34,51.0,1.0,1.0,196.42704022980163,539.0940834832421,-0.72
-0.71,0.34,51.0,1.0,1.0,196.57743302539018,536.8775357082425,-0.71
-0.7,0.34,51.0,1.0,1.0,196.67052847798402,534.9651726888172,-0.7
-0.69,0.34,51.0,1.0,1.0,196.70390640714427,533.2743945614336,-0.69
-0.68,0.34,51.0,1.0,1.0,196.77709199873405,531.7651121354464,-0.68
-0.67,0.34,51.0,1.0,1.0,196.83989212663477,530.4301787311754,-0.67
-0.66,0.34,51.0,1.0,1.0,196.98425763744103,529.2850093020875,-0.66
-0.65,0.34,51.0,1.0,1.0,197.02649577173807,528.3590045437744,-0.65
-0.64,0.34,51.0,1.0,1.0,197.06588260722853,527.6862775451904,-0.64
-0.63,0.34,51.0,1.0,1.0,197.14602894667584,527.2924937280306,-0.63
-0.62,0.34,51.0,1.0,1.0,197.25576535123616,527.1829583518361,-0.62
-0.61,0.34,51.0,1.0,1.0,197.30400451117197,527.3357802985076,-0.61
-0.6,0.34,51.0,1.0,1.0,197.37116407263898,527.7033311611135,-0.6
-0.59,0.34,51.0,1.0,1.0,197.482107619782,528.2172844189141,-0.59
-0.58,0.34,51.0,1.0,1.0,197.5353217291466,528.8035250288585,-0.58
-0.57,0.34,51.0,1.0,1.0,197.63386496054832,529.3932677741481,-0.57
-0.56,0.34,51.0,1.0,1.0,197.71541260220943,529.9565360909795,-0.56
-0.55,0.34,51.0,1.0,1.0,197.8084937560838,530.4611161097598,-0.55
-0.54,0.34,51.0,1.0,1.0,197.8986125518434,530.8378434107074,-0.54
-0.53,0.34,51.0,1.0,1.0,198.01771151153463,531.0730965710914,-0.53
-0.52,0.34,51.0,1.0,1.0,198.11446324961787,531.1651907678951,-0.52
-0.51,0.34,51.0,1.0,1.0,198.14706141520386,531.1217744139365,-0.51
-0.5,0.34,51.0,1.0,1.0,198.17906264401216,530.954982935217,-0.5
-0.49,0.34,51.0,1.0,1.0,198.21109676255267,530.6807522518507,-0.49
-0.48,0.34,51.0,1.0,1.0,198.24327242104815,530.3164373347702,-0.48
-0.47,0.34,51.0,1.0,1.0,198.27572230823782,529.8794939240663,-0.47
-0.46,0.34,51.0,1.0,1.0,198.30858690033483,529.3867391620691,-0.46
-0.45,0.34,51.0,1.0,1.0,198.3369333370011,529.2197142291072,-0.45
-0.44,0.34,51.0,1.0,1.0,198.35952845334887,529.0647992297623,-0.44
-0.43,0.34,51.0,1.0,1.0,198.39428991015654,528.1886978235764,-0.43
-0.42,0.34,51.0,1.0,1.0,198.43067863640914,527.3971927522565,-0.42
-0.41,0.34,51.0,1.0,1.0,198.46795736745761,526.6675713429562,-0.41
-0.4,0.34,51.0,1.0,1.0,198.50610335452603,525.9966950131251,-0.4
-0.39,0.34,51.0,1.0,1.0,198.54510364405755,525.3813743231133,-0.39
-0.38,0.34,51.0,1.0,1.0,198.58495702102655,524.818382500206,-0.38
-0.37,0.34,51.0,1.0,1.0,198.62567983266774,524.3044697815828,-0.37
-0.36,0.34,51.0,1.0,1.0,198.6673123706358,523.8371571630003,-0.36
-0.35,0.34,51.0,1.0,1.0,198.70992332710182,523.412954431868,-0.35
-0.34,0.34,51.0,1.0,1.0,198.75016479831848,523.0280558316633,-0.34
-0.33,0.34,51.0,1.0,1.0,198.78918036572446,522.6794753755144,-0.33
-0.32,0.34,51.0,1.0,1.0,198.8291655819983,522.3643683514706,-0.32
-0.31,0.34,51.0,1.0,1.0,198.8698435977908,522.080043994426,-0.31
-0.3,0.34,51.0,1.0,1.0,198.9110723415609,521.8239697307691,-0.3
-0.29,0.34,51.0,1.0,1.0,198.95281470247278,521.5937646132978,-0.29
-0.28,0.34,51.0,1.0,1.0,198.9950083251939,521.3872256226418,-0.28
-0.27,0.34,51.0,1.0,1.0,199.03760058049747,521.2023096929345,-0.27
-0.26,0.34,51.0,1.0,1.0,199.0780244116965,521.0371179693116,-0.26
-0.25,0.34,51.0,1.0,1.0,199.11860112785632,520.8899326621106,-0.25
-0.24,0.34,51.0,1.0,1.0,199.15976008514565,520.7591834393675,-0.24
-0.23,0.34,51.0,1.0,1.0,199.20139080083115,520.6434425277469,-0.23
-0.22,0.34,51.0,1.0,1.0,199.24344628537477,520.5414237928876,-0.22
-0.21,0.34,51.0,1.0,1.0,199.28590099409553,520.4519766529752,-0.21
-0.2,0.34,51.0,1.0,1.0,199.3287403965286,520.3740798495458,-0.2
-0.19,0.34,51.0,1.0,1.0,199.37195787739154,520.3068352756522,-0.19
-0.18,0.34,51.0,1.0,1.0,199.41555463435665,520.2494620268562,-0.18
-0.17,0.34,51.0,1.0,1.0,199.45954198535213,520.2012908111327,-0.17
-0.16,0.34,51.0,1.0,1.0,199.50394764980308,520.1617588257533,-0.16
-0.15,0.34,51.0,1.0,1.0,200.53731523791765,523.3909049726933,-0.15
-0.14,0.34,51.0,1.0,1.0,202.14932301099373,575.3565811479551,-0.14
-0.13,0.34,51.0,1.0,1.0,204.9534577869563,564.6496670078504,-0.13
-0.12,0.34,51.0,1.0,1.0,205.23719782186637,530.0164939083658,-0.12
-0.11,0.34,51.0,1.0,1.0,206.4111218918196,520.6157493626916,-0.11
-0.1,0.34,51.0,1.0,1.0,207.95509690008922,577.0136749959238,-0.1
-0.09,0.34,51.0,1.0,1.0,209.82919752228403,547.9224102116503,-0.09
-0.08,0.34,51.0,1.0,1.0,211.5574909310151,516.8660762929081,-0.08
-0.07,0.34,51.0,1.0,1.0,211.62947580079884,542.5147099668447,-0.07
-0.06,0.34,51.0,1.0,1.0,213.69068835912614,551.9933134071063,-0.06
-0.05,0.34,51.0,1.0,1.0,215.29553619615788,578.7731334511011,-0.05
-0.04,0.34,51.0,1.0,1.0,216.27880804385228,525.5033960310473,-0.04
-0.03,0.34,51.0,1.0,1.0,217.51769376243993,545.0595208141604,-0.03
-0.02,0.34,51.0,1.0,1.0,219.4630124347636,532.1359127556099,-0.02
-0.01,0.34,51.0,1.0,1.0,219.5744571596635,556.9231095855671,-0.01
0.0,0.34,51.0,1.0,1.0,213.39972752154634,562.0609931948811,0.0
-1.0,0.36,51.0,1.0,1.0,194.5010297251955,552.5519573278425,-1.0
-0.99,0.36,51.0,1.0,1.0,194.49496662616016,551.4009449575426,-0.99
-0.98,0.36,51.0,1.0,1.0,194.5373335037627,550.2640830108958,-0.98
-0.97,0.36,51.0,1.0,1.0,194.65667010245943,549.14628987691,-0.97
-0.96,0.36,51.0,1.0,1.0,194.78058267462995,548.0539811053551,-0.96
-0.95,0.36,51.0,1.0,1.0,194.90385226025586,546.9960147089605,-0.95
-0.94,0.36,51.0,1.0,1.0,195.0360463611735,545.9843722705789,-0.94
-0.93,0.36,51.0,1.0,1.0,195.0418986472006,551.3432265001037,-0.93
-0.92,0.36,51.0,1.0,1.0,195.08003099367104,557.9261683240355,-0.92
-0.91,0.36,51.0,1.0,1.0,195.24025366475473,563.8533647974616,-0.91
-0.9,0.36,51.0,1.0,1.0,195.25357648383053,562.521688268606,-0.9
-0.89,0.36,51.0,1.0,1.0,195.40738117687332,561.0392637812462,-0.89
-0.88,0.36,51.0,1.0,1.0,195.5498497373404,559.489302752885,-0.88
-0.87,0.36,51.0,1.0,1.0,195.679287611326,557.8738720694327,-0.87
-0.86,0.36,51.0,1.0,1.0,195.79354430328215,556.195638439047,-0.86
-0.85,0.36,51.0,1.0,1.0,195.88988891249613,554.4600278327374,-0.85
-0.84,0.36,51.0,1.0,1.0,195.96360975180355,552.6825124229563,-0.84
-0.83,0.36,51.0,1.0,1.0,196.0044239272927,550.909970150649,-0.83
-0.82,0.36,51.0,1.0,1.0,196.10694045263915,542.0838183452436,-0.82
-0.81,0.36,51.0,1.0,1.0,196.30823307289134,522.2399525952939,-0.81
-0.8,0.36,51.0,1.0,1.0,196.19378236445007,519.4270167072406,-0.8
-0.79,0.36,51.0,1.0,1.0,195.92354834822137,548.9604699035539,-0.79
-0.78,0.36,51.0,1.0,1.0,196.43708118196082,560.3715515029195,-0.78
-0.77,0.36,51.0,1.0,1.0,196.48807138605665,564.1388546095346,-0.77
-0.76,0.36,51.0,1.0,1.0,196.49406251063016,554.7620462481669,-0.76
